,MNN_ID,MNN_NAME,MNN_CODE
14764,1801,Живица сосновая,zhivitsa_sosnovaya
14770,1236,"Декстроза, Натрия гидроцитрат",dekstroza_natriya_gidrotsitrat
14771,146,Гризеофульвин,grizeofulvin
14777,1852,"Тетрациклин, Олеандомицин",tetratsiklin_oleandomitsin
14779,1385,"Кальция хлорид, Натрия гидрокарбонат, Повидон, Натрия хлорид, Калия хлорид",kaltsiya_khlorid_natriya_gidrokarbonat_povidon_natriya_khlorid_kaliya_khlorid
14783,1851,"Тетрациклин, Нистатин",tetratsiklin_nistatin
14845,837,Белладонны листья,belladonny_listya
14890,829,"Белладонны листьев экстр., Трибромфенолята висмута и Висмута оксида комплекс, Цинка сульфат",belladonny_listev_ekstr_tribromfenolyata_vismuta_i_vismuta_oksida_kompleks_tsinka_sulfat
14895,448,"Калия хлорид, Магния хлорид, Натрия хлорид, Натрия фумарат",kaliya_khlorid_magniya_khlorid_natriya_khlorid_natriya_fumarat
14908,826,"Янтарная кислота, Лимонная кислота",yantarnaya_kislota_limonnaya_kislota
14911,888,"Пиридоксин, Треонин",piridoksin_treonin
14915,253,Декстран ср.мол.масса 50000-70000,dekstran_sr_mol_massa_50000_70000
14928,1607,"Декстран(ср.мол.масса 30000-50000), Маннитол, Натрия хлорид",dekstran_sr_mol_massa_30000_50000_mannitol_natriya_khlorid
15006,1338,Интерферон альфа-2,interferon_alfa_2
15009,2464,Эвкалипта прутовидного листья настойка,evkalipta_prutovidnogo_listya_nastoyka
15019,1061,"Березы листьев экстр., Зверобоя травы экстр., Расторопши пятнистой плодов экстр., Пижмы цветко",berezy_listev_ekstr_zveroboya_travy_ekstr_rastoropshi_pyatnistoy_plodov_ekstr_pizhmy_tsvetko
15023,87,Тетрагидроксиглюкопиранозилксантен,tetragidroksiglyukopiranozilksanten
15026,2058,"Белладонны алкалоиды, Фенобарбитал, Эрготамин",belladonny_alkaloidy_fenobarbital_ergotamin
15029,290,Ланатозид Ц,lanatozid_ts
15030,1479,Леспедезы двухцветной побеги,lespedezy_dvukhtsvetnoy_pobegi
15032,1779,Сангвиритрин,sangviritrin
15036,331,Пижмы обыкновенной цветков экстракт,pizhmy_obyknovennoy_tsvetkov_ekstrakt
15041,973,Амми большой плодов фурокумарины,ammi_bolshoy_plodov_furokumariny
15043,1630,Облепихи крушиновидной листьев экстракт,oblepikhi_krushinovidnoy_listev_ekstrakt
15070,2466,"Левоментол, Фенилсалицилат",levomentol_fenilsalitsilat
15111,2469,"Инсулин деглудек, Лираглутид",insulin_degludek_liraglutid
15115,2471,Реслизумаб,reslizumab
15163,2472,"Индапамид, Периндоприл, Розувастатин",indapamid_perindopril_rozuvastatin
15169,2473,Фонтурацетам,fonturatsetam
15228,2474,Сарилумаб,sarilumab
15254,2475,Олапариб,olaparib
15264,2476,Упадацитиниб,upadatsitinib
15266,2477,"Факторы свертывания крови II, VII, IX и X в комбинации [Протромбиновый комплекс]",faktory_svertyvaniya_krovi_ii_vii_ix_i_x_v_kombinatsii_protrombinovyy_kompleks
15273,2478,Бензгидрилпиперазинилбутилметилксантина сукцинат,benzgidrilpiperazinilbutilmetilksantina_suktsinat
15275,2480,Олокизумаб,olokizumab
15276,2481,"Левоцетиризин, Монтелукаст",levotsetirizin_montelukast
15282,2482,Эмпэгфилграстим,empegfilgrastim
15287,2483,Бенрализумаб,benralizumab
15290,2484,Нинтеданиб,nintedanib
15292,2486,Рамуцирумаб,ramutsirumab
15294,2485,"Комплекс бета-железа [III] оксигидроксида, сахарозы и крахмала",kompleks_beta_zheleza_iii_oksigidroksida_sakharozy_i_krakhmala
15302,2487,Авелумаб,avelumab
15304,2488,Леводропропизин,levodropropizin
15324,2490,Фавипиравир,favipiravir
15334,2491,Дупилумаб,dupilumab
15337,2492,Канакинумаб,kanakinumab
15338,2493,Маравирок,maravirok
15342,2494,Даратумумаб,daratumumab
15350,2495,Анагрелид,anagrelid
15351,2496,"Вакцина для профилактики дифтерии, столбняка и коклюша",vaktsina_dlya_profilaktiki_difterii_stolbnyaka_i_koklyusha
15361,2497,"Кобицистат, Тенофовира алафенамид, Элвитегравир, Эмтрицитабин",kobitsistat_tenofovira_alafenamid_elvitegravir_emtritsitabin
15378,2498,Эренумаб,erenumab
15381,2499,Фреманезумаб,fremanezumab
15398,2500,Апалутамид,apalutamid
15402,2501,Алектиниб,alektinib
15403,2502,Икодекстрин,ikodekstrin
15412,2503,Селексипаг,seleksipag
15421,2504,Вакцина для профилактики оспы,vaktsina_dlya_profilaktiki_ospy
15427,2505,Гадодиамид,gadodiamid
15434,2506,Окрелизумаб,okrelizumab
15450,2508,Валерианы лекарственной корневищ с корнями экстракт,valeriany_lekarstvennoy_kornevishch_s_kornyami_ekstrakt
15501,2509,"Комплекс солей Na и К, пробиотик Lactobacillus rhamnosus GG и пребиотик мальтодекстрин",kompleks_soley_na_i_k_probiotik_lactobacillus_rhamnosus_gg_i_prebiotik_maltodekstrin
15507,2510,"Вилантерол, Умеклидиния бромид, Флутиказона фуроат",vilanterol_umeklidiniya_bromid_flutikazona_furoat
15520,2512,"Гразопревир, Элбасвир",grazoprevir_elbasvir
15523,2511,"Доравирин, Ламивудин, Тенофовир",doravirin_lamivudin_tenofovir
15527,2513,Левилимаб,levilimab
15543,2514,Алемтузумаб,alemtuzumab
15548,2515,Мидостаурин,midostaurin
15549,2516,Митотан,mitotan
15562,2517,Доравирин,doravirin
15563,2518,Идаруцизумаб,idarutsizumab
15570,2520,Нусинерсен,nusinersen
15587,2519,Тиотепа,tiotepa
15588,2521,Атезолизумаб,atezolizumab
15602,2522,Тиротропин альфа,tirotropin_alfa
15603,2523,Гуселькумаб,guselkumab
15609,2524,Пролголимаб,prolgolimab
15610,2525,Идурсульфаза бета,idursulfaza_beta
15612,2526,Клофарабин,klofarabin
15613,2527,"Велпатасвир, Софосбувир",velpatasvir_sofosbuvir
15615,2528,Пирфенидон,pirfenidon
15635,2529,"Октенидин, декспантенол, гидроксиэтилцеллюлоза",oktenidin_dekspantenol_gidroksietiltsellyuloza
15636,2530,Глицинат серебра,glitsinat_serebra
15637,2531,"Кофеин, Напроксен, Парацетамол",kofein_naproksen_paratsetamol
15648,2532,"Фенилбутазон, [Лидокаин]",fenilbutazon_lidokain
15671,2533,Риамиловир,riamilovir
15681,2534,Гадотеридол,gadoteridol
15682,2535,Йомепрол,yomeprol
15723,1362,Кагоцел,kagotsel
15726,2536,Карипразин,kariprazin
15814,2538,Ремдесивир,remdesivir
15817,2539,Балоксавир марбоксил,baloksavir_marboksil
15842,2541,"Цефепим, [Сульбактам]",tsefepim_sulbaktam
15851,2542,"Диклофенак, Орфенадрин",diklofenak_orfenadrin
15861,2540,"Аскорбиновая кислота, Кальция глюконат, Парацетамол, Рутозид, Фенилэфрин",askorbinovaya_kislota_kaltsiya_glyukonat_paratsetamol_rutozid_fenilefrin
15867,2554,Полинуклеотиды,polinukleotidy
15942,2547,Изавуконазол,izavukonazol
15946,2543,Эртуглифлозин,ertugliflozin
15947,2548,"Биктегравир, Тенофовир алафенамид, Эмтрицитабин",biktegravir_tenofovir_alafenamid_emtritsitabin
15948,2549,Тенофовир алафенамид,tenofovir_alafenamid
16131,2551,"Бримонидин, Бринзоламид",brimonidin_brinzolamid
16159,2555,"Лидокаин, Лизоцим, Цетилпиридиния хлорид",lidokain_lizotsim_tsetilpiridiniya_khlorid
16193,2558,"Алоглиптин, Метформин",alogliptin_metformin
16201,2559,"Глицирризиновая кислота, Урсодезоксихолевая кислота",glitsirrizinovaya_kislota_ursodezoksikholevaya_kislota
16244,851,Оксиэтиламмония метилфеноксиацетат,oksietilammoniya_metilfenoksiatsetat
16263,2563,"Камфора, Салициловая кислота, Скипидар живичный, Яд гадюки",kamfora_salitsilovaya_kislota_skipidar_zhivichnyy_yad_gadyuki
16296,2566,"Орнидазол, Ципрофлоксацин",ornidazol_tsiprofloksatsin
16322,1751,Рибофлавин,riboflavin
16350,4,Гидроксипрогестерона капроат,gidroksiprogesterona_kaproat
16376,1126,"Висмута субнитрат, Йод, Метиленовый синий, Резорцинол, Танин, Цинка оксид",vismuta_subnitrat_yod_metilenovyy_siniy_rezortsinol_tanin_tsinka_oksid
16492,1090,"Брусники листья, Зверобоя трава, Череды трава, Шиповника плоды",brusniki_listya_zveroboya_trava_cheredy_trava_shipovnika_plody
16514,1578,Можжевельника плоды,mozhzhevelnika_plody
16550,1628,"Ромашки аптечной цветки, Шалфея лекарственного листья",romashki_aptechnoy_tsvetki_shalfeya_lekarstvennogo_listya
16614,1378,"Кальция глюконат, Бромизовал, Кофеин, Папаверин, Фенобарбитал",kaltsiya_glyukonat_bromizoval_kofein_papaverin_fenobarbital
16636,827,Арники настойка гомеопатическая,arniki_nastoyka_gomeopaticheskaya
16644,832,Дроперидол,droperidol
16659,1416,"Клонидин, Бутиламиногидроксипропоксифеноксиметил метилоксадиазол",klonidin_butilaminogidroksipropoksifenoksimetil_metiloksadiazol
16664,842,Сычужные ферменты,sychuzhnye_fermenty
16666,856,Азатиоприн,azatioprin
16709,863,Этидроновая кислота,etidronovaya_kislota
16729,1326,Индигокармин,indigokarmin
16762,1558,"Метилурацил, Хлорамфеникол",metiluratsil_khloramfenikol
16763,1945,"Хлорамфеникол, Сульфадиметоксин, Тримекаин",khloramfenikol_sulfadimetoksin_trimekain
16774,1680,Перца стручкового экстракт,pertsa_struchkovogo_ekstrakt
16775,1047,"Белладонна, Ихтаммол",belladonna_ikhtammol
16776,850,Ацетарсол,atsetarsol
16779,1168,"Гидрокортизон, Хлорамфеникол",gidrokortizon_khloramfenikol
16792,1597,Натрия алгинат,natriya_alginat
16812,1206,Грамицидин С,gramitsidin_s
16895,1541,Эфир метилфосфоновой кислоты,efir_metilfosfonovoy_kisloty
16897,322,Диметилоксобутилфосфонилдиметилат,dimetiloksobutilfosfonildimetilat
